Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,High,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Low,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Low,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Low,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Medium,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Medium,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Medium,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,High,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,High,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,High,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Low,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Low,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Low,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Medium,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Medium,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Medium,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,High,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,High,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-population-forecast-basic,"""Edmonton, Alberta Population Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,High,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Low,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Low,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Low,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Medium,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Medium,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Medium,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,High,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,High,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,High,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Low,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Low,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Low,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Medium,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Medium,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,Medium,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,High,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,High,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,Medium,Municipal Growth Trend,High,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Low,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Low,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Low,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Medium,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Medium,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,Medium,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,High,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,High,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-advanced,"""Edmonton, Alberta Employment Forecast - Advanced""",,EconoStore,,,TRUE,Provincial Growth Scenario,High,Municipal Growth Trend,High,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-basic,"""Edmonton, Alberta Employment Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Low,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-basic,"""Edmonton, Alberta Employment Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Low,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-basic,"""Edmonton, Alberta Employment Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Low,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-basic,"""Edmonton, Alberta Employment Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Medium,Forecast Length,5 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-basic,"""Edmonton, Alberta Employment Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Medium,Forecast Length,10 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
edmonton-alberta-employment-forecast-basic,"""Edmonton, Alberta Employment Forecast - Basic""",,EconoStore,,,TRUE,Provincial Growth Scenario,Low,Municipal Growth Trend,Medium,Forecast Length,20 Years,,0,,1,deny,manual,500,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,kg
